"2090";"Luciano";"m"
"2091";"Lucias";"m"
"2092";"Lucien";"m"
"2093";"Lucio";"m"
"2094";"Lucius";"m"
"2095";"Ludovico";"m"
"2096";"Ludvig";"m"
"2097";"Ludwig";"m"
"2098";"Luigi";"m"
"2099";"Luis";"m"
"2100";"Lukas";"m"
"2101";"Luke";"m"
"2102";"Lutero";"m"
"2103";"Luther";"m"
"2104";"Ly";"m"
"2105";"Lydon";"m"
"2106";"Lyell";"m"
"2107";"Lyle";"m"
"2108";"Lyman";"m"
"2109";"Lyon";"m"
"2110";"Mac";"m"
"2111";"Mace";"m"
"2112";"Mack";"m"
"2113";"Mackenzie";"m"
"2114";"Madison";"m"
"2115";"Magnum";"m"
"2116";"Mahmoud";"m"
"2117";"Mahmud";"m"
"2118";"Maison";"m"
"2119";"Maje";"m"
"2120";"Major";"m"
"2121";"Mal";"m"
"2122";"Malachi";"m"
"2123";"Malchy";"m"
"2124";"Malcolm";"m"
"2125";"Malvin";"m"
"2126";"Man";"m"
"2127";"Mandel";"m"
"2128";"Manfred";"m"
"2129";"Mannie";"m"
"2130";"Manny";"m"
"2131";"Mano";"m"
"2132";"Manolo";"m"
"2133";"Manuel";"m"
"2134";"Mar";"m"
"2135";"Marc";"m"
"2136";"Marcel";"m"
"2137";"Marcello";"m"
"2138";"Marcellus";"m"
"2139";"Marcelo";"m"
"2140";"Marchall";"m"
"2141";"Marco";"m"
"2142";"Marcos";"m"
"2143";"Marcus";"m"
"2144";"Marijn";"m"
"2145";"Mario";"m"
"2146";"Marius";"m"
"2147";"Mark";"m"
"2148";"Markos";"m"
"2149";"Markus";"m"
"2150";"Marlin";"m"
"2151";"Marlon";"m"
"2152";"Marlow";"m"
"2153";"Marlowe";"m"
"2154";"Marmaduke";"m"
"2155";"Marsh";"m"
"2156";"Marshal";"m"
"2157";"Marshall";"m"
"2158";"Mart";"m"
"2159";"Martainn";"m"
"2160";"Marten";"m"
"2161";"Martin";"m"
"2162";"Martino";"m"
"2163";"Martyn";"m"
"2164";"Marv";"m"
"2165";"Marve";"m"
"2166";"Marven";"m"
"2167";"Marvin";"m"
"2168";"Marwin";"m"
"2169";"Mason";"m"
"2170";"Massimiliano";"m"
"2171";"Massimo";"m"
"2172";"Mata";"m"
"2173";"Mateo";"m"
"2174";"Mathe";"m"
"2175";"Mathew";"m"
"2176";"Mathian";"m"
"2177";"Mathias";"m"
"2178";"Matias";"m"
"2179";"Matt";"m"
"2180";"Matteo";"m"
"2181";"Matthaeus";"m"
"2182";"Mattheus";"m"
"2183";"Matthew";"m"
"2184";"Matthias";"m"
"2185";"Matthieu";"m"
"2186";"Matthiew";"m"
"2187";"Matthus";"m"
"2188";"Mattias";"m"
"2189";"Maurice";"m"
"2190";"Mauricio";"m"
"2191";"Maurie";"m"
"2192";"Maurits";"m"
"2193";"Maurizio";"m"
"2194";"Maury";"m"
"2195";"Maxim";"m"
"2196";"Maximilian";"m"
"2197";"Maximilianus";"m"
"2198";"Maximilien";"m"
"2199";"Maximo";"m"
"2200";"Maxwell";"m"
"2201";"Mayer";"m"
"2202";"Maynard";"m"
"2203";"Mayne";"m"
"2204";"Maynord";"m"
"2205";"Mayor";"m"
"2206";"Meier";"m"
"2207";"Meir";"m"
"2208";"Melvin";"m"
"2209";"Melvyn";"m"
"2210";"Menard";"m"
"2211";"Mendel";"m"
"2212";"Mendie";"m"
"2213";"Mendy";"m"
"2214";"Meredeth";"m"
"2215";"Merell";"m"
"2216";"Merill";"m"
"2217";"Merrel";"m"
"2218";"Merrick";"m"
"2219";"Merv";"m"
"2220";"Mervin";"m"
"2221";"Merwin";"m"
"2222";"Merwyn";"m"
"2223";"Meyer";"m"
"2224";"Mic";"m"
"2225";"Micah";"m"
"2226";"Michael";"m"
"2227";"Michail";"m"
"2228";"Michale";"m"
"2229";"Micheal";"m"
"2230";"Micheil";"m"
"2231";"Mick";"m"
"2232";"Mickey";"m"
"2233";"Miguel";"m"
"2234";"Mikael";"m"
"2235";"Mike";"m"
"2236";"Mikel";"m"
"2237";"Mikey";"m"
"2238";"Mikkel";"m"
"2239";"Mikol";"m"
"2240";"Mile";"m"
"2241";"Miles";"m"
"2242";"Mill";"m"
"2243";"Millard";"m"
"2244";"Miller";"m"
"2245";"Milo";"m"
"2246";"Milt";"m"
"2247";"Miltie";"m"
"2248";"Milton";"m"
"2249";"Milty";"m"
"2250";"Miner";"m"
"2251";"Minor";"m"
"2252";"Mischa";"m"
"2253";"Mitch";"m"
"2254";"Mitchael";"m"
"2255";"Mitchel";"m"
"2256";"Mitchell";"m"
"2257";"Moe";"m"
"2258";"Mohammed";"m"
"2259";"Mohandas";"m"
"2260";"Mohandis";"m"
"2261";"Moise";"m"
"2262";"Moises";"m"
"2263";"Moishe";"m"
"2264";"Monro";"m"
"2265";"Monroe";"m"
"2266";"Montague";"m"
"2267";"Monte";"m"
"2268";"Montgomery";"m"
"2269";"Monti";"m"
"2270";"Monty";"m"
"2271";"Moore";"m"
"2272";"Mord";"m"
"2273";"Mordecai";"m"
"2274";"Mordy";"m"
"2275";"Morey";"m"
"2276";"Morgun";"m"
"2277";"Morie";"m"
"2278";"Moritz";"m"
"2279";"Morlee";"m"
"2280";"Morley";"m"
"2281";"Morly";"m"
"2282";"Morrie";"m"
"2283";"Morris";"m"
"2284";"Morry";"m"
"2285";"Morse";"m"
"2286";"Mort";"m"
"2287";"Morten";"m"
"2288";"Mortie";"m"
"2289";"Mortimer";"m"
"2290";"Morton";"m"
"2291";"Morty";"m"
"2292";"Mose";"m"
"2293";"Moses";"m"
"2294";"Moshe";"m"
"2295";"Moss";"m"
"2296";"Mozes";"m"
"2297";"Muhammad";"m"
"2298";"Munmro";"m"
"2299";"Munroe";"m"
"2300";"Murdoch";"m"
"2301";"Murdock";"m"
"2302";"Murray";"m"
"2303";"Murry";"m"
"2304";"Murvyn";"m"
"2305";"My";"m"
"2306";"Myca";"m"
"2307";"Mycah";"m"
"2308";"Mychal";"m"
"2309";"Myer";"m"
"2310";"Myles";"m"
"2311";"Mylo";"m"
"2312";"Myron";"m"
"2313";"Myrvyn";"m"
"2314";"Myrwyn";"m"
"2315";"Nahum";"m"
"2316";"Nap";"m"
"2317";"Napoleon";"m"
"2318";"Nappie";"m"
"2319";"Nappy";"m"
"2320";"Natal";"m"
"2321";"Natale";"m"
"2322";"Nataniel";"m"
"2323";"Nate";"m"
"2324";"Nathan";"m"
"2325";"Nathanael";"m"
"2326";"Nathanial";"m"
"2327";"Nathaniel";"m"
"2328";"Nathanil";"m"
"2329";"Neal";"m"
"2330";"Neale";"m"
"2331";"Neall";"m"
"2332";"Nealon";"m"
"2333";"Nealson";"m"
"2334";"Nealy";"m"
"2335";"Ned";"m"
"2336";"Neddie";"m"
"2337";"Neddy";"m"
"2338";"Neel";"m"
"2339";"Nefen";"m"
"2340";"Nehemiah";"m"
"2341";"Neil";"m"
"2342";"Neill";"m"
"2343";"Neils";"m"
"2344";"Nels";"m"
"2345";"Nelson";"m"
"2346";"Nero";"m"
"2347";"Neron";"m"
"2348";"Nester";"m"
"2349";"Nestor";"m"
"2350";"Nev";"m"
"2351";"Nevil";"m"
"2352";"Nevile";"m"
"2353";"Neville";"m"
"2354";"Nevin";"m"
"2355";"Nevins";"m"
"2356";"Newton";"m"
"2357";"Nial";"m"
"2358";"Niall";"m"
"2359";"Niccolo";"m"
"2360";"Nicholas";"m"
"2361";"Nichols";"m"
"2362";"Nick";"m"
"2363";"Nickey";"m"
"2364";"Nicko";"m"
"2365";"Nickola";"m"
"2366";"Nickolai";"m"
"2367";"Nickolas";"m"
"2368";"Nickolaus";"m"
"2369";"Nico";"m"
"2370";"Nicolai";"m"
"2371";"Nicolais";"m"
"2372";"Nicolas";"m"
"2373";"Nicolis";"m"
"2374";"Niel";"m"
"2375";"Niels";"m"
"2376";"Nigel";"m"
"2377";"Nikita";"m"
"2378";"Niko";"m"
"2379";"Nikola";"m"
"2380";"Nikolai";"m"
"2381";"Nikolaos";"m"
"2382";"Nikolas";"m"
"2383";"Nikolaus";"m"
"2384";"Nikolos";"m"
"2385";"Nikos";"m"
"2386";"Nil";"m"
"2387";"Niles";"m"
"2388";"Nils";"m"
"2389";"Nilson";"m"
"2390";"Niven";"m"
"2391";"Noach";"m"
"2392";"Noah";"m"
"2393";"Noak";"m"
"2394";"Noam";"m"
"2395";"Nobe";"m"
"2396";"Nobie";"m"
"2397";"Noble";"m"
"2398";"Noby";"m"
"2399";"Noe";"m"
"2400";"Nolan";"m"
"2401";"Noland";"m"
"2402";"Noll";"m"
"2403";"Nolly";"m"
"2404";"Norbert";"m"
"2405";"Norbie";"m"
"2406";"Norby";"m"
"2407";"Norman";"m"
"2408";"Normand";"m"
"2409";"Normie";"m"
"2410";"Normy";"m"
"2411";"Norris";"m"
"2412";"North";"m"
"2413";"Northrop";"m"
"2414";"Northrup";"m"
"2415";"Norton";"m"
"2416";"Nowell";"m"
"2417";"Nye";"m"
"2418";"Oates";"m"
"2419";"Obadiah";"m"
"2420";"Obadias";"m"
"2421";"Obed";"m"
"2422";"Obediah";"m"
"2423";"Oberon";"m"
"2424";"Obidiah";"m"
"2425";"Obie";"m"
"2426";"Oby";"m"
"2427";"Octavius";"m"
"2428";"Ode";"m"
"2429";"Odell";"m"
"2430";"Odey";"m"
"2431";"Odie";"m"
"2432";"Odo";"m"
"2433";"Ody";"m"
"2434";"Ogdan";"m"
"2435";"Ogden";"m"
"2436";"Ogdon";"m"
"2437";"Olag";"m"
"2438";"Olav";"m"
"2439";"Ole";"m"
"2440";"Olenolin";"m"
"2441";"Olin";"m"
"2442";"Oliver";"m"
"2443";"Olivero";"m"
"2444";"Olivier";"m"
"2445";"Oliviero";"m"
"2446";"Olvan";"m"
"2447";"Omar";"m"
"2448";"Omero";"m"
"2449";"Onfre";"m"
"2450";"Onfroi";"m"
"2451";"Onofredo";"m"
"2452";"Oran";"m"
"2453";"Orazio";"m"
"2454";"Orbadiah";"m"
"2455";"Oren";"m"
"2456";"Orin";"m"
"2457";"Orion";"m"
"2458";"Orlan";"m"
"2459";"Orland";"m"
"2460";"Orlando";"m"
"2461";"Orran";"m"
"2462";"Orren";"m"
"2463";"Orrin";"m"
"2464";"Orson";"m"
"2465";"Orton";"m"
"2466";"Orv";"m"
"2467";"Orville";"m"
"2468";"Osbert";"m"
"2469";"Osborn";"m"
"2470";"Osborne";"m"
"2471";"Osbourn";"m"
"2472";"Osbourne";"m"
"2473";"Osgood";"m"
"2474";"Osmond";"m"
"2475";"Osmund";"m"
"2476";"Ossie";"m"
"2477";"Oswald";"m"
"2478";"Oswell";"m"
"2479";"Otes";"m"
"2480";"Othello";"m"
"2481";"Otho";"m"
"2482";"Otis";"m"
"2483";"Otto";"m"
"2484";"Owen";"m"
"2485";"Ozzie";"m"
"2486";"Ozzy";"m"
"2487";"Pablo";"m"
"2488";"Pace";"m"
"2489";"Packston";"m"
"2490";"Paco";"m"
"2491";"Pacorro";"m"
"2492";"Paddie";"m"
"2493";"Paddy";"m"
"2494";"Padget";"m"
"2495";"Padgett";"m"
"2496";"Padraic";"m"
"2497";"Padraig";"m"
"2498";"Padriac";"m"
"2499";"Pail";"m"
"2500";"Pall";"m"
"2501";"Palm";"m"
"2502";"Palmer";"m"
"2503";"Panchito";"m"
"2504";"Pancho";"m"
"2505";"Paolo";"m"
"2506";"Papageno";"m"
"2507";"Paquito";"m"
"2508";"Park";"m"
"2509";"Parke";"m"
"2510";"Parker";"m"
"2511";"Parnell";"m"
"2512";"Parrnell";"m"
"2513";"Parry";"m"
"2514";"Parsifal";"m"
"2515";"Pascal";"m"
"2516";"Pascale";"m"
"2517";"Pasquale";"m"
"2518";"Pate";"m"
"2519";"Paten";"m"
"2520";"Patin";"m"
"2521";"Paton";"m"
"2522";"Patric";"m"
"2523";"Patricio";"m"
"2524";"Patrick";"m"
"2525";"Patrizio";"m"
"2526";"Patrizius";"m"
"2527";"Patten";"m"
"2528";"Pattin";"m"
"2529";"Patton";"m"
"2530";"Paul";"m"
"2531";"Paulo";"m"
"2532";"Pavel";"m"
"2533";"Pavlov";"m"
"2534";"Paxon";"m"
"2535";"Paxton";"m"
"2536";"Payton";"m"
"2537";"Peadar";"m"
"2538";"Pearce";"m"
"2539";"Pebrook";"m"
"2540";"Peder";"m"
"2541";"Pedro";"m"
"2542";"Peirce";"m"
"2543";"Pembroke";"m"
"2544";"Penn";"m"
"2545";"Penrod";"m"
"2546";"Pepe";"m"
"2547";"Pepillo";"m"
"2548";"Pepito";"m"
"2549";"Perceval";"m"
"2550";"Percival";"m"
"2551";"Percy";"m"
"2552";"Perice";"m"
"2553";"Perkin";"m"
"2554";"Pernell";"m"
"2555";"Perren";"m"
"2556";"Pete";"m"
"2557";"Peter";"m"
"2558";"Peterus";"m"
"2559";"Petey";"m"
"2560";"Petr";"m"
"2561";"Peyter";"m"
"2562";"Peyton";"m"
"2563";"Philbert";"m"
"2564";"Philip";"m"
"2565";"Phillip";"m"
"2566";"Phillipe";"m"
"2567";"Phillipp";"m"
"2568";"Phineas";"m"
"2569";"Phip";"m"
"2570";"Pierce";"m"
"2571";"Pierre";"m"
"2572";"Pierson";"m"
"2573";"Pieter";"m"
"2574";"Pietrek";"m"
"2575";"Pietro";"m"
"2576";"Piggy";"m"
"2577";"Pincas";"m"
"2578";"Pinchas";"m"
"2579";"Pincus";"m"
"2580";"Piotr";"m"
"2581";"Pip";"m"
"2582";"Pippo";"m"
"2583";"Port";"m"
"2584";"Porter";"m"
"2585";"Portie";"m"
"2586";"Porty";"m"
"2587";"Poul";"m"
"2588";"Powell";"m"
"2589";"Pren";"m"
"2590";"Prent";"m"
"2591";"Prentice";"m"
"2592";"Prentiss";"m"
"2593";"Prescott";"m"
"2594";"Preston";"m"
"2595";"Price";"m"
"2596";"Prince";"m"
"2597";"Prinz";"m"
"2598";"Pryce";"m"
"2599";"Puff";"m"
"2600";"Purcell";"m"
"2601";"Putnam";"m"
"2602";"Putnem";"m"
"2603";"Pyotr";"m"
"2604";"Quent";"m"
"2605";"Quill";"m"
"2606";"Quillan";"m"
"2607";"Quincey";"m"
"2608";"Quincy";"m"
"2609";"Quinlan";"m"
"2610";"Quint";"m"
"2611";"Quintin";"m"
"2612";"Quinton";"m"
"2613";"Quintus";"m"
"2614";"Rab";"m"
"2615";"Rabbi";"m"
"2616";"Rabi";"m"
"2617";"Rad";"m"
"2618";"Radcliffe";"m"
"2619";"Raddie";"m"
"2620";"Raddy";"m"
"2621";"Rafael";"m"
"2622";"Rafaellle";"m"
"2623";"Rafaello";"m"
"2624";"Rafe";"m"
"2625";"Raff";"m"
"2626";"Raffaello";"m"
"2627";"Raffarty";"m"
"2628";"Rafferty";"m"
"2629";"Rafi";"m"
"2630";"Ragnar";"m"
"2631";"Raimondo";"m"
"2632";"Raimund";"m"
"2633";"Raimundo";"m"
"2634";"Rainer";"m"
"2635";"Raleigh";"m"
"2636";"Ralf";"m"
"2637";"Ralph";"m"
"2638";"Ram";"m"
"2639";"Ramon";"m"
"2640";"Ramsay";"m"
"2641";"Ramsey";"m"
"2642";"Rance";"m"
"2643";"Rancell";"m"
"2644";"Rand";"m"
"2645";"Randal";"m"
"2646";"Randall";"m"
"2647";"Randell";"m"
"2648";"Randolf";"m"
"2649";"Randolph";"m"
"2650";"Ransell";"m"
"2651";"Ransom";"m"
"2652";"Raoul";"m"
"2653";"Raphael";"m"
"2654";"Raul";"m"
"2655";"Ravi";"m"
"2656";"Ravid";"m"
"2657";"Raviv";"m"
"2658";"Rawley";"m"
"2659";"Raymond";"m"
"2660";"Raymund";"m"
"2661";"Raynard";"m"
"2662";"Rayner";"m"
"2663";"Raynor";"m"
"2664";"Read";"m"
"2665";"Reade";"m"
"2666";"Reagan";"m"
"2667";"Reagen";"m"
"2668";"Reamonn";"m"
"2669";"Red";"m"
"2670";"Redd";"m"
"2671";"Redford";"m"
"2672";"Reece";"m"
"2673";"Reed";"m"
"2674";"Rees";"m"
"2675";"Reese";"m"
"2676";"Reg";"m"
"2677";"Regen";"m"
"2678";"Reggis";"m"
"2679";"Reggy";"m"
"2680";"Reginald";"m"
"2681";"Reginauld";"m"
"2682";"Reid";"m"
"2683";"Reidar";"m"
"2684";"Reider";"m"
"2685";"Reilly";"m"
"2686";"Reinald";"m"
"2687";"Reinaldo";"m"
"2688";"Reinaldos";"m"
"2689";"Reinhard";"m"
"2690";"Reinhold";"m"
"2691";"Reinold";"m"
"2692";"Reinwald";"m"
"2693";"Rem";"m"
"2694";"Remington";"m"
"2695";"Remus";"m"
"2696";"Renado";"m"
"2697";"Renaldo";"m"
"2698";"Renard";"m"
"2699";"Renato";"m"
"2700";"Renaud";"m"
"2701";"Renault";"m"
"2702";"Reube";"m"
"2703";"Reuben";"m"
"2704";"Reuven";"m"
"2705";"Rex";"m"
"2706";"Reynard";"m"
"2707";"Reynold";"m"
"2708";"Reynolds";"m"
"2709";"Rhett";"m"
"2710";"Rhys";"m"
"2711";"Ric";"m"
"2712";"Ricard";"m"
"2713";"Ricardo";"m"
"2714";"Riccardo";"m"
"2715";"Rice";"m"
"2716";"Rich";"m"
"2717";"Richard";"m"
"2718";"Richardo";"m"
"2719";"Richart";"m"
"2720";"Richie";"m"
"2721";"Richmond";"m"
"2722";"Richmound";"m"
"2723";"Richy";"m"
"2724";"Rick";"m"
"2725";"Rickard";"m"
"2726";"Rickert";"m"
"2727";"Rickey";"m"
"2728";"Ricoriki";"m"
"2729";"Rik";"m"
"2730";"Riley";"m"
"2731";"Rinaldo";"m"
"2732";"Ring";"m"
"2733";"Ringo";"m"
"2734";"Riobard";"m"
"2735";"Riordan";"m"
"2736";"Rip";"m"
"2737";"Ripley";"m"
"2738";"Ritchie";"m"
"2739";"Roarke";"m"
"2740";"Rob";"m"
"2741";"Robb";"m"
"2742";"Robbert";"m"
"2743";"Robers";"m"
"2744";"Robert";"m"
"2745";"Roberto";"m"
"2746";"Robinson";"m"
"2747";"Rochester";"m"
"2748";"Rock";"m"
"2749";"Rockey";"m"
"2750";"Rockie";"m"
"2751";"Rockwell";"m"
"2752";"Rocky";"m"
"2753";"Rod";"m"
"2754";"Rodd";"m"
"2755";"Roddie";"m"
"2756";"Roddy";"m"
"2757";"Roderic";"m"
"2758";"Roderich";"m"
"2759";"Roderick";"m"
"2760";"Roderigo";"m"
"2761";"Rodge";"m"
"2762";"Rodger";"m"
"2763";"Rodney";"m"
"2764";"Rodolfo";"m"
"2765";"Rodolph";"m"
"2766";"Rodolphe";"m"
"2767";"Rodrick";"m"
"2768";"Rodrigo";"m"
"2769";"Rodrique";"m"
"2770";"Rog";"m"
"2771";"Roger";"m"
"2772";"Rogerio";"m"
"2773";"Rogers";"m"
"2774";"Roi";"m"
"2775";"Roland";"m"
"2776";"Rolando";"m"
"2777";"Roldan";"m"
"2778";"Roley";"m"
"2779";"Rolf";"m"
"2780";"Rolfe";"m"
"2781";"Rolland";"m"
"2782";"Rollie";"m"
"2783";"Rollin";"m"
"2784";"Rollins";"m"
"2785";"Rollo";"m"
"2786";"Rolph";"m"
"2787";"Roma";"m"
"2788";"Romain";"m"
"2789";"Roman";"m"
"2790";"Romeo";"m"
"2791";"Ron";"m"
"2792";"Ronald";"m"
"2793";"Rooney";"m"
"2794";"Roosevelt";"m"
"2795";"Rorke";"m"
"2796";"Rosco";"m"
"2797";"Roscoe";"m"
"2798";"Ross";"m"
"2799";"Rossie";"m"
"2800";"Rossy";"m"
"2801";"Roth";"m"
"2802";"Rourke";"m"
"2803";"Rouvin";"m"
"2804";"Rowan";"m"
"2805";"Rowen";"m"
"2806";"Rowland";"m"
"2807";"Rowney";"m"
"2808";"Roy";"m"
"2809";"Royal";"m"
"2810";"Royall";"m"
"2811";"Royce";"m"
"2812";"Rriocard";"m"
"2813";"Rube";"m"
"2814";"Ruben";"m"
"2815";"Rubin";"m"
"2816";"Rudd";"m"
"2817";"Ruddie";"m"
"2818";"Ruddy";"m"
"2819";"Rudie";"m"
"2820";"Rudiger";"m"
"2821";"Rudolf";"m"
"2822";"Rudolfo";"m"
"2823";"Rudolph";"m"
"2824";"Rudy";"m"
"2825";"Rudyard";"m"
"2826";"Rufe";"m"
"2827";"Rufus";"m"
"2828";"Ruggiero";"m"
"2829";"Rupert";"m"
"2830";"Ruperto";"m"
"2831";"Ruprecht";"m"
"2832";"Rurik";"m"
"2833";"Russ";"m"
"2834";"Russell";"m"
"2835";"Rustie";"m"
"2836";"Rustin";"m"
"2837";"Rusty";"m"
"2838";"Rutger";"m"
"2839";"Rutherford";"m"
"2840";"Rutledge";"m"
"2841";"Rutter";"m"
"2842";"Ruttger";"m"
"2843";"Ruy";"m"
"2844";"Ryan";"m"
"2845";"Ryley";"m"
"2846";"Ryon";"m"
"2847";"Ryun";"m"
"2848";"Saleem";"m"
"2849";"Salem";"m"
"2850";"Salim";"m"
"2851";"Salmon";"m"
"2852";"Salomo";"m"
"2853";"Salomon";"m"
"2854";"Salomone";"m"
"2855";"Salvador";"m"
"2856";"Salvatore";"m"
"2857";"Salvidor";"m"
"2858";"Sammie";"m"
"2859";"Sampson";"m"
"2860";"Samson";"m"
"2861";"Samuel";"m"
"2862";"Samuele";"m"
"2863";"Sancho";"m"
"2864";"Sander";"m"
"2865";"Sanders";"m"
"2866";"Sanderson";"m"
"2867";"Sandor";"m"
"2868";"Sandro";"m"
"2869";"Sanford";"m"
"2870";"Sanson";"m"
"2871";"Sansone";"m"
"2872";"Sarge";"m"
"2873";"Sargent";"m"
"2874";"Saul";"m"
"2875";"Sauncho";"m"
"2876";"Saunder";"m"
"2877";"Saunders";"m"
"2878";"Saunderson";"m"
"2879";"Sauveur";"m"
"2880";"Saw";"m"
"2881";"Sawyer";"m"
"2882";"Sawyere";"m"
"2883";"Sax";"m"
"2884";"Saxe";"m"
"2885";"Saxon";"m"
"2886";"Say";"m"
"2887";"Sayer";"m"
"2888";"Sayers";"m"
"2889";"Sayres";"m"
"2890";"Scarface";"m"
"2891";"Schuyler";"m"
"2892";"Scot";"m"
"2893";"Scott";"m"
"2894";"Scotti";"m"
"2895";"Scottie";"m"
"2896";"Scotty";"m"
"2897";"Seamus";"m"
"2898";"Sebastian";"m"
"2899";"Sebastiano";"m"
"2900";"Sebastien";"m"
"2901";"See";"m"
"2902";"Selby";"m"
"2903";"Selig";"m"
"2904";"Serge";"m"
"2905";"Sergeant";"m"
"2906";"Sergei";"m"
"2907";"Sergent";"m"
"2908";"Sergio";"m"
"2909";"Seth";"m"
"2910";"Seumas";"m"
"2911";"Seward";"m"
"2912";"Seymour";"m"
"2913";"Shadow";"m"
"2914";"Shalom";"m"
"2915";"Shamus";"m"
"2916";"Shanan";"m"
"2917";"Shannan";"m"
"2918";"Shaughn";"m"
"2919";"Shaw";"m"
"2920";"Sheff";"m"
"2921";"Sheffie";"m"
"2922";"Sheffield";"m"
"2923";"Sheffy";"m"
"2924";"Shelden";"m"
"2925";"Shellysheldon";"m"
"2926";"Shelton";"m"
"2927";"Shem";"m"
"2928";"Shep";"m"
"2929";"Shepard";"m"
"2930";"Shepherd";"m"
"2931";"Sheppard";"m"
"2932";"Shepperd";"m"
"2933";"Sheridan";"m"
"2934";"Sherlock";"m"
"2935";"Sherlocke";"m"
"2936";"Sherm";"m"
"2937";"Sherman";"m"
"2938";"Shermie";"m"
"2939";"Shermy";"m"
"2940";"Sherwin";"m"
"2941";"Sherwood";"m"
"2942";"Sherwynd";"m"
"2943";"Sholom";"m"
"2944";"Shurlock";"m"
"2945";"Shurlocke";"m"
"2946";"Shurwood";"m"
"2947";"Si";"m"
"2948";"Sid";"m"
"2949";"Sidnee";"m"
"2950";"Sidney";"m"
"2951";"Siegfried";"m"
"2952";"Siffre";"m"
"2953";"Sig";"m"
"2954";"Sigfrid";"m"
"2955";"Sigfried";"m"
"2956";"Sigismond";"m"
"2957";"Sigismondo";"m"
"2958";"Sigismund";"m"
"2959";"Sigismundo";"m"
"2960";"Sigmund";"m"
"2961";"Sigvard";"m"
"2962";"Silas";"m"
"2963";"Silvain";"m"
"2964";"Silvan";"m"
"2965";"Silvano";"m"
"2966";"Silvanus";"m"
"2967";"Silvester";"m"
"2968";"Silvio";"m"
"2969";"Sim";"m"
"2970";"Simeon";"m"
"2971";"Simmonds";"m"
"2972";"Simon";"m"
"2973";"Sinclair";"m"
"2974";"Sinclare";"m"
"2975";"Siward";"m"
"2976";"Skell";"m"
"2977";"Skelly";"m"
"2978";"Skip";"m"
"2979";"Skipp";"m"
"2980";"Skipper";"m"
"2981";"Skippie";"m"
"2982";"Skippy";"m"
"2983";"Skipton";"m"
"2984";"Sky";"m"
"2985";"Skye";"m"
"2986";"Skylar";"m"
"2987";"Skyler";"m"
"2988";"Slade";"m"
"2989";"Sloan";"m"
"2990";"Sloane";"m"
"2991";"Sly";"m"
"2992";"Smith";"m"
"2993";"Smitty";"m"
"2994";"Sol";"m"
"2995";"Sollie";"m"
"2996";"Solly";"m"
"2997";"Solomon";"m"
"2998";"Somerset";"m"
"2999";"Son";"m"
"3000";"Spence";"m"
"3001";"Spencer";"m"
"3002";"Spense";"m"
"3003";"Spenser";"m"
"3004";"Spike";"m"
"3005";"Staffard";"m"
"3006";"Stafford";"m"
"3007";"Staford";"m"
"3008";"Stan";"m"
"3009";"Standford";"m"
"3010";"Stanfield";"m"
"3011";"Stanford";"m"
"3012";"Stanislas";"m"
"3013";"Stanislaus";"m"
"3014";"Stanislaw";"m"
"3015";"Stanleigh";"m"
"3016";"Stanley";"m"
"3017";"Stanly";"m"
"3018";"Stanton";"m"
"3019";"Stanwood";"m"
"3020";"Stavro";"m"
"3021";"Stavros";"m"
"3022";"Stearn";"m"
"3023";"Stearne";"m"
"3024";"Stefan";"m"
"3025";"Stefano";"m"
"3026";"Steffen";"m"
"3027";"Stephan";"m"
"3028";"Stephanus";"m"
"3029";"Stephen";"m"
"3030";"Sterling";"m"
"3031";"Stern";"m"
"3032";"Sterne";"m"
"3033";"Steve";"m"
"3034";"Steven";"m"
"3035";"Stevie";"m"
"3036";"Stevy";"m"
"3037";"Steward";"m"
"3038";"Stewart";"m"
"3039";"Stillman";"m"
"3040";"Stillmann";"m"
"3041";"Stinky";"m"
"3042";"Stirling";"m"
"3043";"Stu";"m"
"3044";"Stuart";"m"
"3045";"Sullivan";"m"
"3046";"Sully";"m"
"3047";"Sumner";"m"
"3048";"Sutherlan";"m"
"3049";"Sutherland";"m"
"3050";"Sutton";"m"
"3051";"Sven";"m"
"3052";"Svend";"m"
"3053";"Swen";"m"
"3054";"Syd";"m"
"3055";"Sylas";"m"
"3056";"Sylvan";"m"
"3057";"Sylvester";"m"
"3058";"Syman";"m"
"3059";"Symon";"m"
"3060";"Tab";"m"
"3061";"Tabb";"m"
"3062";"Taber";"m"
"3063";"Tabor";"m"
"3064";"Tad";"m"
"3065";"Tadd";"m"
"3066";"Taddeo";"m"
"3067";"Taddeusz";"m"
"3068";"Tadeas";"m"
"3069";"Tadeo";"m"
"3070";"Tades";"m"
"3071";"Tadio";"m"
"3072";"Tailor";"m"
"3073";"Tait";"m"
"3074";"Taite";"m"
"3075";"Talbert";"m"
"3076";"Talbot";"m"
"3077";"Tam";"m"
"3078";"Tamas";"m"
"3079";"Tan";"m"
"3080";"Tann";"m"
"3081";"Tanner";"m"
"3082";"Tanney";"m"
"3083";"Tannie";"m"
"3084";"Tanny";"m"
"3085";"Tarrance";"m"
"3086";"Taylor";"m"
"3087";"Teador";"m"
"3088";"Tedd";"m"
"3089";"Tedie";"m"
"3090";"Tedman";"m"
"3091";"Tedmund";"m"
"3092";"Temp";"m"
"3093";"Temple";"m"
"3094";"Templeton";"m"
"3095";"Teodoor";"m"
"3096";"Teodor";"m"
"3097";"Teodorico";"m"
